date,legs,routes,single_leg_routes,multi_leg_routes,round_trip_routes,economic_multileg_routes,cross_venue_routes,cross_venue_share,cross_venue_usd_share,cross_venue_share_unfiltered,cross_venue_usd_share_unfiltered,round_trip_share_of_multileg,round_trip_usd_share_of_multileg,economic_multileg_usd,cross_venue_usd,total_usd,venues_active
2025-11-18,347148,224812,163924,60888,10141,50747,21588,0.42540445740634913,0.8547273402736819,0.4745105767967416,0.580311582094276,0.1665517014846932,0.41000182648304007,468421695.5074972,400372829.9276116,1779534269.9742684,8
2025-11-19,362413,236973,172670,64303,9866,54437,21717,0.3989382221650716,0.8746779673278187,0.4485638306144348,0.6572693255376619,0.1534298555277359,0.3261222027107598,545616958.6503501,477239132.3318747,1792819630.7993383,8
2025-11-20,364347,246269,185075,61194,9316,51878,20196,0.3892979683102664,0.8540049321878779,0.43411118737131094,0.7021585122261612,0.15223714743275485,0.25891910756043046,476485117.47045195,406920640.43388635,1654067622.0253248,8
2025-11-21,325172,207071,157875,49196,10839,38357,23262,0.606460359256459,0.885885096814238,0.6271241564354826,0.7960320777463684,0.22032279047076997,0.22047604229526802,713967545.3563832,632493208.0402634,2340863689.725712,8
2025-11-22,294696,192938,147902,45036,12157,32879,19933,0.6062532315459715,0.8523294184812331,0.6500355271338485,0.3549335776243963,0.2699396038724576,0.6092774975536929,302487908.1433643,257819342.84543836,1235924743.185216,8
2025-11-23,277703,180884,138509,42375,10519,31856,19395,0.6088335007533903,0.8937241721615922,0.6383008849557522,0.4147786249940828,0.24823598820058998,0.5846184483416086,361613960.27203935,323183137.28620327,1436911098.645993,8
2025-11-24,286854,184613,141618,42995,9892,33103,19190,0.579705766848926,0.8934467886697786,0.6109082451447843,0.6289196668818066,0.230073264333062,0.39534680538310335,450620422.9208894,402605369.76768607,1304122461.3603668,8
2025-11-25,285812,184632,139489,45143,10642,34501,20381,0.590736500391293,0.8992844178533099,0.6248587820924617,0.5084600024623109,0.2357397603172142,0.4895547113746889,470567098.850827,423173659.5509869,1543100440.3837368,8
2025-11-26,305986,195683,148140,47543,11637,35906,22245,0.61953433966468,0.8075332947464962,0.6454998632816608,0.1969695319494074,0.2447678943272406,0.7828377952574385,427098607.6637578,344896345.82835543,2556844106.4959054,8
2025-11-27,299778,193433,145970,47463,11049,36414,21714,0.5963091118800461,0.8762997718002768,0.618903145608158,0.25541431047351726,0.23279185892168636,0.7587089696881977,655782299.8798261,574661879.7353523,3236947984.548641,8
2025-11-28,328645,195088,150542,44546,10133,34413,20175,0.5862610060151687,0.8438997259442409,0.6205719929960042,0.28204751619207635,0.22747272482377767,0.729853839244483,460519484.73873824,388632266.96300423,2247468097.7517653,8
2025-11-29,238160,161602,125595,36007,8794,27213,16360,0.6011832580016904,0.8681263904074563,0.6308773294081707,0.1979758188083353,0.2442302885550032,0.8042262551140743,348447616.03175104,302496571.1517273,2193990784.8632927,8
2025-11-30,255677,165182,127204,37978,9690,28288,17324,0.6124151583710408,0.8667920838028852,0.6434778029385434,0.1610209129495928,0.25514771709937334,0.8549960650627604,222306976.03251588,192693926.9991425,1813690970.205132,8
2025-12-01,365779,220110,163065,57045,13547,43498,26933,0.6191778932364707,0.9059851916874745,0.6487860461039531,0.5158856468728771,0.23747918310106056,0.544595566396629,584741382.0357282,529767033.09123796,2067672907.7408614,8
2025-12-02,325906,204579,153210,51369,13753,37616,24315,0.6464004678860059,0.9002954801085248,0.6458369833946543,0.30507677454872856,0.26772956452335067,0.7078212512989883,394688210.77289313,355336012.21095645,1993316276.5993705,8
2025-12-03,362350,224005,168023,55982,15651,40331,24894,0.617242319803625,0.8807885678095899,0.6297024043442535,0.20371911555856811,0.2795720052874138,0.8080839216506532,400336018.4853505,352611388.3643054,2699493081.659903,8
2025-12-04,313241,201374,153335,48039,12011,36028,22301,0.6189907849450428,0.8429290968853143,0.6376485771976935,0.15618656833641267,0.2500260205249901,0.8435998570440464,362280442.837901,305376726.5005636,2866364580.972952,8
2025-12-05,340646,211368,158603,52765,13740,39025,24059,0.6165022421524664,0.9222299254222173,0.6495783189614328,0.2464759727903559,0.2603998862882593,0.7748310302427068,506256303.8488495,466884713.3430518,2834790280.223383,8
2025-12-06,258847,171383,130666,40717,10420,30297,18368,0.6062646466646863,0.8875401573865881,0.6430974777120122,0.09632759492736193,0.2559127637104895,0.9053435924694557,164490128.0071028,145991594.09996402,2015701972.7538052,8
2025-12-07,189197,124703,96266,28437,6145,22292,12391,0.5558496321550332,0.9023606378895056,0.5849421528290607,0.5823516141128041,0.21609171150261983,0.4688466421436645,189059106.31469023,170599495.77294374,763168302.3863964,8
2025-12-08,194220,130177,99799,30378,7017,23361,12757,0.5460810752964342,0.9175068548642559,0.5544472973862664,0.7256732405889178,0.23098953189808413,0.35197239681222714,313981222.0310304,288079923.5121263,973197222.9679794,8
2025-12-09,232537,151758,115954,35804,6819,28985,16515,0.5697774711057444,0.9152470170300843,0.592028823595129,0.7632529188207271,0.19045358060551892,0.25828652717505723,483675842.9999742,442682872.51523775,1293997535.5134473,8
2025-12-10,258374,173513,134962,38551,7212,31339,18036,0.5755129391493028,0.8899456472154905,0.5985318149983139,0.688045139397317,0.18707685922544162,0.34738357441650347,347040747.89264095,308847402.99346423,1127720920.0096493,8
2025-12-11,275946,179427,138172,41255,9072,32183,20066,0.6234968772333219,0.9013168888835301,0.6472669979396437,0.725517094054809,0.21990061810689612,0.2998834630692335,373960120.88493365,337056572.72251725,1155805534.8979137,8
2025-12-12,264011,169826,129353,40473,10315,30158,18502,0.6135022216327343,0.8832912475570027,0.6289378103921133,0.3748314827101931,0.25486126553504806,0.6408107940397963,260660540.17899525,230239173.72358695,1245812334.9597707,8
2025-12-13,218152,144062,107454,36608,10479,26129,15406,0.5896130735963871,0.8485288394263945,0.5973830856643356,0.2840470151916906,0.28624890734265734,0.7143467813529788,169895226.03221264,144160998.96919835,872780960.5994325,8
2025-12-14,223683,146101,109265,36836,9949,26887,16126,0.5997694052888013,0.8856054262222617,0.6093224019980454,0.24957304395687976,0.2700890433271799,0.755126144106532,129578145.53431518,114755108.80500746,806133808.9383007,8
2025-12-15,311805,193017,142064,50953,14180,36773,22819,0.6205368068963641,0.912340007809677,0.6268914489823956,0.587763767691903,0.27829568425804174,0.4624844585436198,381798276.2798457,348329842.36287564,1256375428.441347,8
2025-12-16,305985,193149,143427,49722,13271,36451,21923,0.6014375462950262,0.8606145496053457,0.6178753871525683,0.5205562339973874,0.26690398616306665,0.48934051821108304,279913541.4467051,240897666.40059337,1034591296.6340659,8
2025-12-17,309209,191784,143785,47999,12491,35508,22452,0.6323082122338628,0.8837198117305455,0.6552428175586992,0.6691624756959875,0.2602345882205879,0.35833209896707646,341255329.76864874,301574095.7751955,1183592747.725147,8
2025-12-18,337404,201703,149312,52391,14897,37494,24961,0.6657331839761028,0.8688172112413884,0.682350021950335,0.6914149440233763,0.28434273062167165,0.2978895890765065,385971614.4247042,335338781.66280794,1249736234.999142,8
2025-12-19,316164,197228,149862,47366,12642,34724,22532,0.6488883769151019,0.8899398090686349,0.6585736604315332,0.6892285626699483,0.2669003082379766,0.3112731935820821,333147781.94067776,296481473.451926,1049417805.8698896,8
2025-12-20,221070,154757,122276,32481,8525,23956,15588,0.6506929370512606,0.8036583499182333,0.6737477294418275,0.35568690457739355,0.2624611311228103,0.6026979769733595,107476142.0371733,86374098.96517237,491554231.00119877,8
2025-12-21,246681,164690,129052,35638,10212,25426,17021,0.6694328639974829,0.9128489565436133,0.6963073124193276,0.525644546116718,0.286548066670408,0.5022918039049998,156924278.56913143,143248163.94819093,590831935.0541081,8
2025-12-22,337624,218498,170434,48064,11961,36103,23742,0.6576184804586876,0.8870332137127617,0.6750998668442078,0.6323577755716814,0.24885569241011984,0.39762024578295857,285323672.4951838,253091574.1617304,1033824749.2601366,8
2025-12-23,303667,203445,159249,44196,10737,33459,20379,0.6090737918048955,0.8892590636203658,0.6386324554258304,0.6062031466622947,0.24294053760521314,0.38466732569730516,306604095.90929276,272650471.2304665,947546259.0939856,8
2025-12-24,309995,224824,185098,39726,9426,30300,18590,0.6135313531353135,0.872208471370232,0.6425011327594019,0.5490279067398952,0.2372753360519559,0.41853482292014144,221668058.21553874,193340758.20778266,754180378.922724,8
2025-12-25,297332,214636,176711,37925,9559,28366,17860,0.6296270182612987,0.8895977860987268,0.6612524719841792,0.5172738220946547,0.2520500988793672,0.4702367552192027,161644610.58085445,143798687.70751894,569012530.5570078,8
2025-12-26,327159,229369,184903,44466,9883,34583,22011,0.6364687852413036,0.898746307776057,0.6617190662528674,0.7366656689267052,0.2222597040435389,0.28652330181022606,254037617.80625075,228315371.03959298,739961979.4572692,8
2025-12-27,274832,208372,174494,33878,7689,26189,16352,0.6243842834777961,0.8653092845271688,0.6456402385028632,0.8611736217836637,0.22696144990849518,0.1858390117329344,148004041.5858259,128069271.33176035,428783012.9641984,8
2025-12-28,287615,209442,171749,37693,9348,28345,17548,0.6190862585994003,0.8410715293202524,0.6525349534396307,0.7369589035920077,0.24800360809699415,0.19225855587303453,140150023.39448765,117876194.51067089,418644547.8733153,8
2025-12-29,359541,248843,200615,48228,12291,35937,22430,0.6241478142304588,0.907809598807222,0.6550758895247574,0.6746915196186883,0.25485195322219456,0.3272711450803587,305060206.50819004,276936583.6822483,1004950793.397085,8
2025-12-30,296987,209588,167280,42308,10151,32157,20056,0.6236900208352769,0.8956425729959587,0.6528079795783304,0.4520831367640818,0.23993098232012858,0.5367461063869444,296373642.80320704,265444852.00844955,1153540209.745913,8
2025-12-31,272094,184723,141716,43007,9925,33082,20593,0.6224835257844145,0.9036695092296114,0.6532657474364638,0.4515914069882596,0.23077638523961216,0.5458165714131127,247545097.03272313,223698956.34775746,930134920.7612574,8
2026-01-01,248220,172547,134780,37767,9334,28433,17347,0.6101009390496958,0.9049774964640762,0.6430746418831255,0.30636208446731245,0.24714698016787143,0.7012976692367717,163252256.01953298,147739617.94466937,772039717.046023,8
2026-01-02,321289,215709,168855,46854,10399,36455,22353,0.613166918118228,0.9025183555300464,0.6402441627182311,0.5544989808245872,0.2219447645878687,0.43480201885520664,306664857.2080699,276770662.62628376,1020961711.8491615,8
2026-01-03,287152,200325,159469,40856,8789,32067,19659,0.6130601552998409,0.8887788597527105,0.6403221069120815,0.48163662177697425,0.21512140199725865,0.49622726485591273,199651175.5375579,177445744.14255896,649699006.8837156,8
2026-01-04,306187,216665,173235,43430,9016,34414,20803,0.6044923577613762,0.8853009332768998,0.6375086345843887,0.4489498442866235,0.20759843426203087,0.5535073857240155,150991714.55750474,133673105.81483822,642076133.2021143,8
2026-01-05,350401,236314,185904,50410,9811,40599,25020,0.6162713367324318,0.9138128276829486,0.6391192223765126,0.7364147076798606,0.19462408252330887,0.27895002132388624,374204399.67523354,341952780.5986254,1136461627.6207817,8
2026-01-06,362319,242174,188943,53231,11137,42094,26631,0.6326554853423291,0.8950223651799989,0.6635794931524863,0.7492430663250319,0.2092201912419455,0.28451796004370583,428804905.4663008,383789980.69123435,1270583429.2196887,8
2026-01-07,335527,232564,184352,48212,9509,38703,22536,0.5822804433764824,0.9176117391658914,0.6121090185016178,0.6713857907919496,0.19723305401144944,0.3584720450004148,384697270.6037293,353002731.5310596,1166790701.1329644,8
2026-01-08,356462,240209,185226,54983,10925,44058,24023,0.545258522856235,0.8231490988344637,0.5914191659240129,0.5858448053614033,0.19869777931360602,0.40880138884655803,314934950.79489744,259238420.938296,1024195080.9152133,8
2026-01-09,313932,216718,171285,45433,10228,35205,20237,0.5748331202954126,0.8129491049566221,0.6119560671758414,0.4820015132448521,0.22512270816366958,0.4834333085898209,268730533.0026055,218464246.27898413,944808729.1045053,8
2026-01-10,251461,184558,149822,34736,7998,26738,15781,0.5902086917495699,0.8668901547968232,0.6133982035928144,0.3368720375715898,0.23025103638876093,0.6745513239523232,140440158.42093712,121746190.67321655,636209527.6376324,8
2026-01-11,272377,198956,162276,36680,8804,27876,17021,0.6105969292581432,0.7971190066881453,0.6373500545256271,0.32537133952600444,0.2400218102508179,0.6406947978455557,146169156.9494056,116514213.19595382,676096926.9129372,8
2026-01-12,326402,222072,178626,43446,10018,33428,21569,0.6452375254277851,0.897323357583116,0.6630529853151038,0.64972065808951,0.23058509413985176,0.3673685077858446,339687126.0427538,304809192.468443,1026186481.6254684,8
2026-01-13,315024,211194,164903,46291,10454,35837,22264,0.6212573597120294,0.9075158856226108,0.6330820245836124,0.7020431085245643,0.22583223520770776,0.2885260625003155,445621937.5229225,404408987.28397876,1316261033.4568048,8
2026-01-14,318000,214758,167332,47426,10329,37097,23289,0.6277866134727875,0.8860372929635933,0.6309830051026863,0.7200965158034506,0.21779192847805,0.25064253791365065,650334517.2236676,576220635.1616439,1680226327.1037846,8
2026-01-15,284340,192853,150953,41900,8205,33695,20946,0.621635257456596,0.9175334687651782,0.6413365155131265,0.7873180262330295,0.19582338902147972,0.2561894594309568,507017598.27110213,465205615.66667396,1228518757.1235032,8
2026-01-16,271691,189474,151246,38228,8138,30090,18923,0.6288800265869059,0.9124448890089465,0.6441090300303443,0.6958318812227288,0.21288061107041958,0.33150783801988076,441953470.7193267,403258185.5376147,1052969316.7105098,8
2026-01-17,244174,169716,134001,35715,7562,28153,17686,0.6282101374631478,0.890913373843251,0.6538989220215595,0.47342288129994053,0.2117317653646927,0.5379806774244977,164463781.5506264,146522982.49628797,987147289.6268734,8
2026-01-18,265406,182897,144352,38545,9118,29427,18619,0.6327182519454922,0.8928040951111734,0.6590997535348294,0.40731568156886894,0.23655467635231547,0.6507571252176797,171426923.42375493,153050659.24503794,753213887.8241653,8
2026-01-19,318658,214298,168278,46020,10150,35870,23328,0.6503484806244773,0.9134626055069153,0.6705345501955672,0.6210467211574325,0.22055627987831378,0.4087667812396923,339822483.11694247,310415130.837832,1148947236.8969793,8
2026-01-20,344811,222909,172033,50876,11137,39739,25518,0.6421399632602732,0.9364934042540647,0.6600951332651938,0.8306835491031073,0.21890478811227299,0.2186046646009815,609182211.3965008,570495122.9617283,1458741886.4360788,8
2026-01-21,350465,225803,172273,53530,10652,42878,24014,0.5600541070012593,0.9130599771082925,0.5857836727068934,0.8122598945663869,0.19899121987670465,0.18562502343804052,409209617.27747023,373632923.7838601,1204510824.8367252,8
2026-01-22,323395,217150,170644,46506,9935,36571,21898,0.5987804544584507,0.9218822894918506,0.6191244140541006,0.7350617077320839,0.21362834903023264,0.3369932738093288,368629883.24279857,339833360.7389847,1132653385.2639408,8
2026-01-23,304163,205967,162848,43119,9874,33245,20597,0.6195518123026019,0.9185423583702472,0.6471856954010993,0.7766288954728576,0.22899417890025278,0.2807073640315333,284103495.8050187,260961095.05797353,835323158.7311914,8
2026-01-24,263046,188933,151278,37655,8424,29231,18680,0.6390475864664227,0.8731677084890573,0.6670827247377507,0.5670381923209606,0.22371531005178596,0.4210172887307337,179230407.32896906,156498204.05899626,542191973.962929,8
2026-01-25,353235,238073,185558,52515,12730,39785,25311,0.6361945456830463,0.8638965827806011,0.6682662096543844,0.6647389269487084,0.24240693135294678,0.36639601913251735,321974834.5612944,278152959.3188516,1032074621.5914936,8
2026-01-26,351980,241678,193748,47930,10828,37102,22858,0.6160853862325482,0.9195088351249276,0.637304402253286,0.7824418481307248,0.22591278948466514,0.2855159891256388,391595515.1220537,360075535.95002556,1182600271.3995519,8
2026-01-27,321365,227847,185043,42804,9179,33625,19657,0.5845947955390335,0.9083466511613303,0.6120689655172413,0.7723332168789675,0.21444257546023737,0.2901402293573672,383351279.4536402,348215850.9101254,1216669987.9938889,8
